067,arc,E.Grouping,c
067,arc,F.YakinikuRestaurants,d
066,arc,C.LiningUp,a
066,arc,D.XorSum,b
066,arc,E.AdditionandSubtractionHard,c
066,arc,F.ContestwithDrinksHard,d
065,arc,C.白昼夢/Daydream,a
065,arc,D.連結/Connectivity,b
065,arc,E.へんなコンパス/ManhattanCompass,c
065,arc,F.シャッフル/Shuffling,d
064,arc,C.BoxesandCandies,a
064,arc,D.AnOrdinaryGame,b
064,arc,E.CosmicRays,c
064,arc,F.RotatedPalindromes,d
063,arc,C.一次元リバーシ/1DReversi,a
063,arc,D.高橋君と見えざる手/AnInvisibleHand,b
063,arc,E.木と整数/IntegersonaTree,c
063,arc,F.すぬけ君の塗り絵2/Snuke'sColoring2,d
062,arc,C.AtCoDeerくんと選挙速報/AtCoDeerandElectionReport,a
062,arc,D.AtCoDeerくんと変なじゃんけん/AtCoDeerandRock-Paper,b
062,arc,E.AtCoDeerくんと立方体づくり/BuildingCubeswithAtCoDeer,c
062,arc,F.AtCoDeerくんとグラフ色塗り/PaintingGraphswithAtCoDeer,d
061,arc,C.たくさんの数式/ManyFormulas,a
061,arc,D.すぬけ君の塗り絵/Snuke'sColoring,b
061,arc,E.すぬけ君の地下鉄旅行/Snuke'sSubwayTrip,c
061,arc,F.3人でカードゲーム/CardGameforThree,d
060,arc,C.高橋君とカード/TakandCards,a
060,arc,D.桁和/DigitSum,b
060,arc,E.高橋君とホテル/TakandHotels,c
060,arc,F.最良表現/BestRepresentation,d
059,arc,C.いっしょ/BeTogether,a
059,arc,D.アンバランス/Unbalanced,b
059,arc,E.キャンディーとN人の子供/ChildrenandCandies,c
059,arc,F.バイナリハック/UnhappyHacking,d
058,arc,C.こだわり者いろはちゃん/Iroha'sObsession,a
058,arc,D.いろはちゃんとマス目/IrohaandaGrid,b
058,arc,E.和風いろはちゃん/IrohaandHaiku,c
058,arc,F.文字列大好きいろはちゃん/IrohaLovesStrings,d
057,arc,A.2兆円,a
057,arc,B.高橋君ゲーム,b
057,arc,C.2乗根,c
057,arc,D.全域木,d
056,arc,A.みんなでワイワイみかん,a
056,arc,B.駐車場,b
056,arc,C.部門分け,c
056,arc,D.サケノミ,d
055,arc,A.数え上げ,a
055,arc,B.せんべい,b
055,arc,C.ABCAC,c
055,arc,D.隠された等差数列,d
054,arc,A.動く歩道,a
054,arc,B.ムーアの法則,b
054,arc,C.鯛焼き,c
054,arc,D.バブルソート,d
053,arc,A.ドミノ色塗り,a
053,arc,B.回文分割,b
053,arc,C.魔法使い高橋君,c
053,arc,D.2つの山札,d
052,arc,A.何期生？,a
052,arc,B.円錐,b
052,arc,C.高橋くんと不思議な道,c
052,arc,D.9,d
051,arc,A.塗り絵,a
051,arc,B.互除法,b
051,arc,C.掛け算,c
051,arc,D.長方形,d
050,arc,A.大文字と小文字,a
050,arc,B.花束,b
050,arc,C.LCM111,c
050,arc,D.SuffixConcat,d
049,arc,"A.""強調""",a
049,arc,B.高橋ノルム君,b
049,arc,C.ぬりまーす,c
049,arc,D.すわっぷしまーす,d
048,arc,A.階段の下,a
048,arc,B.AtCoderでじゃんけんを,b
048,arc,C.足の多い高橋君,c
048,arc,D.たこ焼き屋とQ人の高橋君,d
047,arc,A.タブの開きすぎ,a
047,arc,B.同一円周上,b
047,arc,C.N!÷K番目の単語,c
047,arc,D.ナナメクエリ,d
046,arc,A.ゾロ目数,a
046,arc,B.石取り大作戦,b
046,arc,C.合コン大作戦,c
046,arc,D.うさぎとマス目,d
045,arc,A.スペース高橋君,a
045,arc,B.ドキドキデート大作戦高橋君,b
045,arc,C.エックスオア多橋君,c
045,arc,D.みんな仲良し高橋君,d
044,arc,A.素数判定,a
044,arc,B.最短路問題,b
044,arc,C.ビーム,c
044,arc,D.suffixarray,d
043,arc,A.点数変換,a
043,arc,B.難易度,b
043,arc,C.転倒距離,c
043,arc,D.引っ越し,d
042,arc,A.掲示板,a
042,arc,B.アリの高橋くん,b
042,arc,C.おやつ,c
042,arc,D.あまり,d
041,arc,A.コインの反転,a
041,arc,B.アメーバ,b
041,arc,C.ウサギ跳び,c
041,arc,D.辺彩色,d
040,arc,A.床塗り,a
040,arc,B.直線塗り,b
040,arc,C.Z塗り,c
040,arc,D.カクカク塗り,d
039,arc,A.A-Bproblem,a
039,arc,B.高橋幼稚園,b
039,arc,C.幼稚園児高橋君,c
039,arc,D.旅行会社高橋君,d
038,arc,A.カードと兄妹,a
038,arc,B.マス目と駒,b
038,arc,C.茶碗と豆,c
038,arc,D.有向グラフと数,d
037,arc,A.全優,a
037,arc,B.バウムテスト,b
037,arc,C.億マス計算,c
037,arc,D.ChaoticPolygons,d
036,arc,A.ぐっすり,a
036,arc,B.山のデータ,b
036,arc,C.偶然ジェネレータ,c
036,arc,D.偶数メートル,d
035,arc,A.高橋くんと回文,a
035,arc,B.アットコーダー王国のコンテスト事情,b
035,arc,C.アットコーダー王国の交通事情,c
035,arc,D.高橋くんとマラソンコース,d
034,arc,A.首席,a
034,arc,B.方程式,b
034,arc,C.約数かつ倍数,c
034,arc,D.インフレゲーム,d
033,arc,A.隠れた言葉,a
033,arc,B.メタ構文変数,b
033,arc,C.データ構造,c
033,arc,D.見たことのない多項式,d
032,arc,A.ホリドッグ,a
032,arc,B.道路工事,b
032,arc,C.仕事計画,c
032,arc,D.アットコーダーモンスターズ,d
031,arc,A.名前,a
031,arc,B.埋め立て,b
031,arc,C.積み木,c
031,arc,D.買い物上手,d
030,arc,A.閉路グラフ,a
030,arc,B.ツリーグラフ,b
030,arc,C.有向グラフ,c
030,arc,D.グラフではない,d
029,arc,A.高橋君とお肉,a
029,arc,B.高橋君と禁断の書,b
029,arc,C.高橋君と国家,c
029,arc,D.高橋君と木のおもちゃ,d
028,arc,A.小石を取るゲーム,a
028,arc,B.特別賞,b
028,arc,C.高橋王国の分割統治,c
028,arc,D.注文の多い高橋商店,d
027,arc,A.門限,a
027,arc,B.大事な数なのでZ回書きまLた。,b
027,arc,C.最高のトッピングにしような,c
027,arc,D.ぴょんぴょんトレーニング,d
026,arc,A.ダイナミックなポーズ,a
026,arc,B.完全数,b
026,arc,C.蛍光灯,c
026,arc,D.道を直すお仕事,d
025,arc,A.ゴールドラッシュ,a
025,arc,B.チョコレート,b
025,arc,C.ウサギとカメ,c
025,arc,D.コンセント,d
024,arc,A.くつがくっつく,a
024,arc,B.赤と黒の木,b
024,arc,C.だれじゃ,c
024,arc,D.バス停,d
023,arc,A.経過日数,a
023,arc,B.謎の人物X,b
023,arc,C.タコヤ木,c
023,arc,D.GCD区間,d
022,arc,A.スーパーICT高校生,a
022,arc,B.細長いお菓子,b
022,arc,C.ロミオとジュリエット,c
022,arc,D.スプリンクラー,d
021,arc,A.DEADEND,a
021,arc,B.YourNumbersareXORed...,b
021,arc,C.増築王高橋君,c
021,arc,D.だいたい最小全域木,d
020,arc,A.石を滑らせるゲーム,a
020,arc,B.縞模様,b
020,arc,C.AmodBProblem,c
020,arc,D.お菓子の国の旅行,d
019,arc,A.お買い物クライシス,a
019,arc,B.こだわりの名前,b
019,arc,C.最後の森,c
019,arc,D.ほんとうのたたかい,d
018,arc,A.BMI,a
018,arc,B.格子点と整数,b
018,arc,C.席替え,c
018,arc,D.僕は友達が少ない,d
017,arc,A.素数、コンテスト、素数,a
017,arc,B.解像度が低い。,b
017,arc,C.無駄なものが嫌いな人,c
017,arc,D.ARCたんクッキー,d
016,arc,A.クイズゲーム,a
016,arc,B.音楽ゲーム,b
016,arc,C.ソーシャルゲーム,c
016,arc,D.軍艦ゲーム,d
015,arc,A.CelsiusとFahrenheit,a
015,arc,B.真冬日？真夏日？,b
015,arc,C.変わった単位,c
015,arc,D.きんいろクッキー,d
014,arc,A.君が望むなら世界中全てのたこ焼きを赤と青に染め上げよう,a
014,arc,B.あの日したしりとりの結果を僕達はまだ知らない。,b
014,arc,C.魂の還る場所,c
014,arc,D.grepマスター,d
013,arc,A.梱包できるかな？,a
013,arc,B.引越しできるかな？,b
013,arc,C.笑いをとれるかな？,c
013,arc,D.切り分けできるかな？,d
012,arc,A.週末,a
012,arc,B.アキレスと亀,b
012,arc,C.五目並べチェッカー,c
012,arc,D.Don'tworry.BeTogether,d
011,arc,A.鉛筆リサイクルの新技術,a
011,arc,B.ルイス・キャロルの記憶術,b
011,arc,C.ダブレット,c
011,arc,D.きつねさんからの挑戦状,d
010,arc,A.名刺交換,a
010,arc,B.超大型連休,b
010,arc,C.積み上げパズル,c
010,arc,D.情報伝播,d
009,arc,A.元気にお使い！高橋君,a
009,arc,B.おとぎの国の高橋君,b
009,arc,C.高橋君、24歳,c
009,arc,D.覚醒ノ高橋君,d
008,arc,A.たこ焼き買えるかな？,a
008,arc,B.謎のたこ焼きおじさん,b
008,arc,C.THE☆たこ焼き祭り2012,c
008,arc,D.タコヤキオイシクナール,d
007,arc,A.帰ってきた器物損壊！高橋君,a
007,arc,B.迷子のCDケース,b
007,arc,C.節約生活,c
007,arc,D.破れた宿題,d
006,arc,A.宝くじ,a
006,arc,B.あみだくじ,b
006,arc,C.積み重ね,c
006,arc,D.アルファベット探し,d
005,arc,A.大好き高橋君,a
005,arc,B.P-CASカードと高橋君,b
005,arc,C.器物損壊！高橋君,c
005,arc,D.連射王高橋君,d
004,arc,A.2点間距離の最大値(Thelongestdistance),a
004,arc,B.2点間距離の最大と最小(MaximumandMinimum),b
004,arc,C.平均値太郎の憂鬱(ThemelancholyofTaroHeikinchi),c
004,arc,D.表現の自由(Freedomofexpression),d
003,arc,A.GPA計算,a
003,arc,B.さかさま辞書,b
003,arc,C.暗闇帰り道,c
003,arc,D.シャッフル席替え,d
002,arc,A.うるう年,a
002,arc,B.割り切れる日付,b
002,arc,C.コマンド入力,c
002,arc,D.ボードゲーム,d
001,arc,A.センター採点,a
001,arc,B.リモコン,b
001,arc,C.パズルのお手伝い,c
001,arc,D.レースゲーム,d
041,agc,A.TableTennisTraining,a
041,agc,B.VotingJudges,b
041,agc,C.DominoQuality,c
041,agc,D.ProblemScores,d
041,agc,E.BalancingNetwork,e
041,agc,F.HistogramRooks,f
040,agc,A.><,a
040,agc,B.TwoContests,b
040,agc,C.NeitherABnorBA,c
040,agc,D.BalanceBeam,d
040,agc,E.PrefixSuffixAddition,e
040,agc,F.TwoPieces,f
039,agc,A.ConnectionandDisconnection,a
039,agc,B.GraphPartition,b
039,agc,C.DivisionbyTwowithSomething,c
039,agc,D.Incenters,d
039,agc,E.PairingPoints,e
039,agc,F.MinProductSum,f
038,agc,A.01Matrix,a
038,agc,B.SortingaSegment,b
038,agc,C.LCMs,c
038,agc,D.UniquePath,d
038,agc,E.Gachapon,e
038,agc,F.TwoPermutations,f
037,agc,A.DividingaString,a
037,agc,B.RGBBalls,b
037,agc,C.NumbersonaCircle,c
037,agc,D.SortingaGrid,d
037,agc,E.ReversingandConcatenating,e
037,agc,F.CountingofSubarrays,f
036,agc,A.Triangle,a
036,agc,B.DoNotDuplicate,b
036,agc,C.GP2,c
036,agc,D.NegativeCycle,d
036,agc,E.ABCString,e
036,agc,F.SquareConstraints,f
035,agc,A.XORCircle,a
035,agc,B.EvenDegrees,b
035,agc,C.SkolemXORTree,c
035,agc,D.AddandRemove,d
035,agc,E.Develop,e
035,agc,F.TwoHistograms,f
034,agc,A.KenkenRace,a
034,agc,B.ABC,b
034,agc,C.Tests,c
034,agc,D.ManhattanMaxMatching,d
034,agc,E.CompleteCompress,e
034,agc,F.RNGandXOR,f
033,agc,A.DarkerandDarker,a
033,agc,B.LRUDGame,b
033,agc,C.RemovingCoins,c
033,agc,D.Complexity,d
033,agc,E.GoaroundaCircle,e
033,agc,F.AddingEdges,f
032,agc,A.LimitedInsertion,a
032,agc,B.BalancedNeighbors,b
032,agc,C.ThreeCircuits,c
032,agc,D.RotationSort,d
032,agc,E.ModuloPairing,e
032,agc,F.OneThird,f
031,agc,A.ColorfulSubsequence,a
031,agc,B.Reversi,b
031,agc,C.Differby1Bit,c
031,agc,D.ASequenceofPermutations,d
031,agc,E.SnukethePhantomThief,e
031,agc,F.WalkonGraph,f
030,agc,A.PoisonousCookies,a
030,agc,B.TreeBurning,b
030,agc,C.ColoringTorus,c
030,agc,D.InversionSum,d
030,agc,E.Lessthan3,e
030,agc,F.PermutationandMinimum,f
029,agc,A.Irreversibleoperation,a
029,agc,B.Powersoftwo,b
029,agc,C.Lexicographicconstraints,c
029,agc,D.Gridgame,d
029,agc,E.WanderingTKHS,e
029,agc,F.Constructionofatree,f
028,agc,A.TwoAbbreviations,a
028,agc,B.RemovingBlocks,b
028,agc,C.MinCostCycle,c
028,agc,D.Chords,d
028,agc,E.HighElements,e
028,agc,F.ReachableCells,f
028,agc,F2.ReachableCells,f
027,agc,A.CandyDistributionAgain,a
027,agc,B.GarbageCollector,b
027,agc,C.ABlandYard,c
027,agc,D.ModuloMatrix,d
027,agc,E.ABBreviate,e
027,agc,F.Grafting,f
026,agc,A.ColorfulSlimes2,a
026,agc,B.rng_10s,b
026,agc,C.StringColoring,c
026,agc,D.HistogramColoring,d
026,agc,E.SynchronizedSubsequence,e
026,agc,F.ManjuGame,f
025,agc,A.DigitsSum,a
025,agc,B.RGBColoring,b
025,agc,C.IntervalGame,c
025,agc,D.ChoosingPoints,d
025,agc,E.WalkingonaTree,e
025,agc,F.AdditionandAndition,f
024,agc,A.Fairness,a
024,agc,B.Backfront,b
024,agc,C.SequenceGrowingEasy,c
024,agc,D.IsomorphismFreak,d
024,agc,E.SequenceGrowingHard,e
024,agc,F.SimpleSubsequenceProblem,f
023,agc,A.Zero-SumRanges,a
023,agc,B.FindSymmetries,b
023,agc,C.PaintingMachines,c
023,agc,D.GoHome,d
023,agc,E.Inversions,e
023,agc,F.01onTree,f
022,agc,A.DiverseWord,a
022,agc,B.GCDSequence,b
022,agc,C.RemainderGame,c
022,agc,D.Shopping,d
022,agc,E.MedianReplace,e
022,agc,F.Checkers,f
021,agc,A.DigitSum2,a
021,agc,B.Holes,b
021,agc,C.Tiling,c
021,agc,D.ReversedLCS,d
021,agc,E.BallEatChameleons,e
021,agc,F.Trinity,f
020,agc,A.MoveandWin,a
020,agc,B.IceRinkGame,b
020,agc,C.MedianSum,c
020,agc,D.MinMaxRepetition,d
020,agc,E.EncodingSubsets,e
020,agc,F.ArcsonaCircle,f
019,agc,A.IceTeaStore,a
019,agc,B.ReverseandCompare,b
019,agc,C.FountainWalk,c
019,agc,D.ShiftandFlip,d
019,agc,E.ShuffleandSwap,e
019,agc,F.YesorNo,f
018,agc,A.GettingDifference,a
018,agc,B.SportsFestival,b
018,agc,C.Coins,c
018,agc,D.TreeandHamiltonPath,d
018,agc,E.SightseeingPlan,e
018,agc,F.TwoTrees,f
017,agc,A.Biscuits,a
017,agc,B.ModerateDifferences,b
017,agc,C.SnukeandSpells,c
017,agc,D.GameonTree,d
017,agc,E.Jigsaw,e
017,agc,F.Zigzag,f
016,agc,A.Shrinking,a
016,agc,B.ColorfulHats,b
016,agc,C.+/-Rectangle,c
016,agc,D.XORReplace,d
016,agc,E.PoorTurkeys,e
016,agc,F.GamesonDAG,f
015,agc,A.A+...+BProblem,a
015,agc,B.Evilator,b
015,agc,C.NuskevsPhantomThnook,c
015,agc,D.Aor...orBProblem,d
015,agc,E.Mr.AokiIncubator,e
015,agc,F.KenustheAncientGreek,f
014,agc,A.CookieExchanges,a
014,agc,B.UnplannedQueries,b
014,agc,C.ClosedRooms,c
014,agc,D.BlackandWhiteTree,d
014,agc,E.BlueandRedTree,e
014,agc,F.StrangeSorting,f
013,agc,A.SortedArrays,a
013,agc,B.HamiltonishPath,b
013,agc,C.AntsonaCircle,c
013,agc,D.PilingUp,d
013,agc,E.PlacingSquares,e
013,agc,F.TwoFacedCards,f
012,agc,A.AtCoderGroupContest,a
012,agc,B.SplatterPainting,b
012,agc,C.TautonymPuzzle,c
012,agc,D.ColorfulBalls,d
012,agc,E.CamelandOases,e
012,agc,F.PrefixMedian,f
011,agc,A.AirportBus,a
011,agc,B.ColorfulCreatures,b
011,agc,C.SquaredGraph,c
011,agc,D.HalfReflector,d
011,agc,E.IncreasingNumbers,e
011,agc,F.TrainServicePlanning,f
010,agc,A.Addition,a
010,agc,B.Boxes,b
010,agc,C.Cleaning,c
010,agc,D.Decrementing,d
010,agc,E.Rearranging,e
010,agc,F.TreeGame,f
009,agc,A.MultipleArray,a
009,agc,B.Tournament,b
009,agc,C.DivisionintoTwo,c
009,agc,D.Uninity,d
009,agc,E.EternalAverage,e
008,agc,A.SimpleCalculator,a
008,agc,B.ContiguousRepainting,b
008,agc,C.TetrominoTiling,c
008,agc,D.K-thK,d
008,agc,E.NextorNextnext,e
008,agc,F.BlackRadius,f
007,agc,A.ShikandStone,a
007,agc,B.ConstructSequences,b
007,agc,C.PushingBalls,c
007,agc,D.ShikandGame,d
007,agc,E.ShikandTravel,e
007,agc,F.ShikandCopyingString,f
006,agc,A.PrefixandSuffix,a
006,agc,B.MedianPyramidEasy,b
006,agc,C.RabbitExercise,c
006,agc,D.MedianPyramidHard,d
006,agc,E.Rotate3x3,e
006,agc,F.Blackout,f
005,agc,A.STring,a
005,agc,B.MinimumSum,b
005,agc,C.TreeRestoring,c
005,agc,D.~KPermCounting,d
005,agc,E.Sugigma:TheShowdown,e
005,agc,F.ManyEasyProblems,f
004,agc,A.DivideaCuboid,a
004,agc,B.ColorfulSlimes,b
004,agc,C.ANDGrid,c
004,agc,D.Teleporter,d
004,agc,E.SalvageRobots,e
004,agc,F.Namori,f
003,agc,A.Wannagobackhome,a
003,agc,B.Simplifiedmahjong,b
003,agc,C.BBuBBBlesort!,c
003,agc,D.Anticube,d
003,agc,E.SequentialoperationsonSequence,e
003,agc,F.FractionofFractal,f
002,agc,A.RangeProduct,a
002,agc,B.BoxandBall,b
002,agc,C.KnotPuzzle,c
002,agc,D.StampRally,d
002,agc,E.CandyPiles,e
002,agc,F.LeftmostBall,f
001,agc,A.BBQEasy,a
001,agc,B.MysteriousLight,b
001,agc,C.ShortenDiameter,c
001,agc,D.ArraysandPalindrome,d
001,agc,E.BBQHard,e
001,agc,F.WideSwap,f
